"Id","CurrencyId","AsAt","Rate","CreateDate"
"10267","320","2020-01-03T00:00:00.000Z","7.9299","2022-12-22T11:34:00.000Z"
"10268","344","2020-01-03T00:00:00.000Z","8.0187","2022-12-22T11:34:00.000Z"
"10269","191","2020-01-03T00:00:00.000Z","6.8646","2022-12-22T11:34:00.000Z"
"10270","348","2020-01-03T00:00:00.000Z","303.8853","2022-12-22T11:34:00.000Z"
"10271","360","2020-01-03T00:00:00.000Z","14529.6317","2022-12-22T11:34:00.000Z"
"10272","376","2020-01-03T00:00:00.000Z","3.5649","2022-12-22T11:34:00.000Z"
"10273","356","2020-01-03T00:00:00.000Z","73.6351","2022-12-22T11:34:00.000Z"
"10274","352","2020-01-03T00:00:00.000Z","125.9669","2022-12-22T11:34:00.000Z"
"10275","392","2020-01-03T00:00:00.000Z","111.6839","2022-12-22T11:34:00.000Z"
"10276","410","2020-01-03T00:00:00.000Z","1195.3585","2022-12-22T11:34:00.000Z"
"10277","398","2020-01-03T00:00:00.000Z","393.8719","2022-12-22T11:34:00.000Z"
"10278","484","2020-01-03T00:00:00.000Z","19.47","2022-12-22T11:34:00.000Z"
"10279","458","2020-01-03T00:00:00.000Z","4.2163","2022-12-22T11:34:00.000Z"
"10280","578","2020-01-03T00:00:00.000Z","9.0692","2022-12-22T11:34:00.000Z"
"10281","554","2020-01-03T00:00:00.000Z","1.5392","2022-12-22T11:34:00.000Z"
"10282","590","2020-01-03T00:00:00.000Z","1.03","2022-12-22T11:34:00.000Z"
"10283","604","2020-01-03T00:00:00.000Z","3.4043","2022-12-22T11:34:00.000Z"
"10284","608","2020-01-03T00:00:00.000Z","52.4097","2022-12-22T11:34:00.000Z"
"10285","586","2020-01-03T00:00:00.000Z","158.7607","2022-12-22T11:34:00.000Z"
"10286","985","2020-01-03T00:00:00.000Z","3.9161","2022-12-22T11:34:00.000Z"
"10287","600","2020-01-03T00:00:00.000Z","6449.6705","2022-12-22T11:34:00.000Z"
"10288","946","2020-01-03T00:00:00.000Z","4.4061","2022-12-22T11:34:00.000Z"
"10289","643","2020-01-03T00:00:00.000Z","63.775","2022-12-22T11:34:00.000Z"
"10290","682","2020-01-03T00:00:00.000Z","3.8632","2022-12-22T11:35:00.000Z"
"10291","752","2020-01-03T00:00:00.000Z","9.6515","2022-12-22T11:35:00.000Z"
"10292","702","2020-01-03T00:00:00.000Z","1.3884","2022-12-22T11:35:00.000Z"
"10293","764","2020-01-03T00:00:00.000Z","30.9504","2022-12-22T11:35:00.000Z"
"10294","949","2020-01-03T00:00:00.000Z","6.1401","2022-12-22T11:35:00.000Z"
"10295","901","2020-01-03T00:00:00.000Z","30.9059","2022-12-22T11:35:00.000Z"
"10296","980","2020-01-03T00:00:00.000Z","24.3504","2022-12-22T11:35:00.000Z"
"10297","840","2020-01-03T00:00:00.000Z","1.03","2022-12-22T11:35:00.000Z"
"10298","858","2020-01-03T00:00:00.000Z","38.3245","2022-12-22T11:35:00.000Z"
"10299","704","2020-01-03T00:00:00.000Z","23887.6232","2022-12-22T11:35:00.000Z"
"10300","710","2020-01-03T00:00:00.000Z","14.5692","2022-12-22T11:35:00.000Z"
"10301","784","2020-01-04T00:00:00.000Z","3.7777","2022-12-22T11:35:00.000Z"
"10302","32","2020-01-04T00:00:00.000Z","61.5279","2022-12-22T11:35:00.000Z"
"10303","36","2020-01-04T00:00:00.000Z","1.4779","2022-12-22T11:35:00.000Z"
"10304","975","2020-01-04T00:00:00.000Z","1.8055","2022-12-22T11:35:00.000Z"
"10305","986","2020-01-04T00:00:00.000Z","4.1631","2022-12-22T11:35:00.000Z"
"10306","124","2020-01-04T00:00:00.000Z","1.3362","2022-12-22T11:35:00.000Z"
"10307","756","2020-01-04T00:00:00.000Z","1","2022-12-22T11:35:00.000Z"
"10308","152","2020-01-04T00:00:00.000Z","772.9746","2022-12-22T11:35:00.000Z"
"10309","156","2020-01-04T00:00:00.000Z","7.1691","2022-12-22T11:35:00.000Z"
"10310","170","2020-01-04T00:00:00.000Z","3373.3342","2022-12-22T11:35:00.000Z"
"10311","203","2020-01-04T00:00:00.000Z","23.3597","2022-12-22T11:35:00.000Z"
"10312","208","2020-01-04T00:00:00.000Z","6.8879","2022-12-22T11:35:00.000Z"
"10313","214","2020-01-04T00:00:00.000Z","54.485","2022-12-22T11:35:00.000Z"
"10314","818","2020-01-04T00:00:00.000Z","16.4344","2022-12-22T11:35:00.000Z"
"10315","978","2020-01-04T00:00:00.000Z","0.9216","2022-12-22T11:35:00.000Z"
"10316","826","2020-01-04T00:00:00.000Z","0.785","2022-12-22T11:35:00.000Z"
"10317","320","2020-01-04T00:00:00.000Z","7.9211","2022-12-22T11:35:00.000Z"
"10318","344","2020-01-04T00:00:00.000Z","8.0061","2022-12-22T11:35:00.000Z"
