Id,CurrencyId,AsAt,Rate,CreateDate
12738,360,22/02/2020,13976.0071,22/12/2022 12:15
12739,376,22/02/2020,3.4893,22/12/2022 12:15
12740,356,22/02/2020,73.239,22/12/2022 12:15
12741,352,22/02/2020,130.371,22/12/2022 12:15
12742,392,22/02/2020,113.9988,22/12/2022 12:15
12743,410,22/02/2020,1232.3057,22/12/2022 12:15
12744,398,22/02/2020,383.2929,22/12/2022 12:15
12745,484,22/02/2020,19.2972,22/12/2022 12:15
12746,458,22/02/2020,4.2696,22/12/2022 12:15
12747,578,22/02/2020,9.4952,22/12/2022 12:15
12748,554,22/02/2020,1.6098,22/12/2022 12:15
12749,590,22/02/2020,1.0193,22/12/2022 12:15
12750,604,22/02/2020,3.4555,22/12/2022 12:16
12751,608,22/02/2020,51.8016,22/12/2022 12:16
12752,586,22/02/2020,156.2375,22/12/2022 12:16
12753,985,22/02/2020,4.0406,22/12/2022 12:16
12754,600,22/02/2020,6835.3899,22/12/2022 12:16
12755,946,22/02/2020,4.5298,22/12/2022 12:16
12756,643,22/02/2020,65.5095,22/12/2022 12:16
12757,682,22/02/2020,3.8231,22/12/2022 12:16
12758,752,22/02/2020,9.9631,22/12/2022 12:16
12759,702,22/02/2020,1.4272,22/12/2022 12:16
12760,764,22/02/2020,32.1784,22/12/2022 12:16
12761,949,22/02/2020,6.226,22/12/2022 12:16
12762,901,22/02/2020,30.9555,22/12/2022 12:16
12763,980,22/02/2020,24.7842,22/12/2022 12:16
12764,840,22/02/2020,1.0193,22/12/2022 12:16
12765,858,22/02/2020,38.9851,22/12/2022 12:16
12766,710,22/02/2020,15.3701,22/12/2022 12:16
12767,784,23/02/2020,3.7427,22/12/2022 12:16
12768,32,23/02/2020,62.9514,22/12/2022 12:16
12769,36,23/02/2020,1.5417,22/12/2022 12:16
12770,975,23/02/2020,1.8452,22/12/2022 12:16
12771,986,23/02/2020,4.481,22/12/2022 12:16
12772,124,23/02/2020,1.3501,22/12/2022 12:16
12773,756,23/02/2020,1,22/12/2022 12:16
12774,152,23/02/2020,822.1696,22/12/2022 12:16
12775,156,23/02/2020,7.1664,22/12/2022 12:16
12776,170,23/02/2020,3417.738,22/12/2022 12:16
12777,203,23/02/2020,23.6447,22/12/2022 12:16
12778,208,23/02/2020,7.0468,22/12/2022 12:16
12779,214,23/02/2020,54.5021,22/12/2022 12:16
12780,818,23/02/2020,15.8107,22/12/2022 12:16
12781,978,23/02/2020,0.9421,22/12/2022 12:16
12782,826,23/02/2020,0.7885,22/12/2022 12:16
12783,320,23/02/2020,7.7897,22/12/2022 12:16
12784,344,23/02/2020,7.9372,22/12/2022 12:16
12785,191,23/02/2020,7.0276,22/12/2022 12:16
12786,348,23/02/2020,318.5311,22/12/2022 12:16
12787,360,23/02/2020,13994.9199,22/12/2022 12:16
12788,376,23/02/2020,3.4899,22/12/2022 12:16
12789,356,23/02/2020,73.2496,22/12/2022 12:16
12790,352,23/02/2020,130.3864,22/12/2022 12:16
12791,392,23/02/2020,113.9996,22/12/2022 12:16
12792,410,23/02/2020,1232.7161,22/12/2022 12:16
12793,398,23/02/2020,383.2977,22/12/2022 12:16
12794,484,23/02/2020,19.3146,22/12/2022 12:16
12795,458,23/02/2020,4.2702,22/12/2022 12:16
12796,578,23/02/2020,9.4993,22/12/2022 12:16
12797,554,23/02/2020,1.6105,22/12/2022 12:16
12798,590,23/02/2020,1.0193,22/12/2022 12:16
12799,604,23/02/2020,3.4555,22/12/2022 12:16
12800,608,23/02/2020,51.8192,22/12/2022 12:16
12801,586,23/02/2020,156.2394,22/12/2022 12:16
12802,985,23/02/2020,4.0407,22/12/2022 12:16
12803,600,23/02/2020,6835.4759,22/12/2022 12:16
12804,946,23/02/2020,4.5304,22/12/2022 12:16
12805,643,23/02/2020,65.5177,22/12/2022 12:16
12806,682,23/02/2020,3.8232,22/12/2022 12:16
12807,752,23/02/2020,9.9644,22/12/2022 12:16
12808,702,23/02/2020,1.4272,22/12/2022 12:16
12809,764,23/02/2020,32.1841,22/12/2022 12:16
12810,949,23/02/2020,6.2282,22/12/2022 12:17
12811,901,23/02/2020,30.9686,22/12/2022 12:17
12812,980,23/02/2020,24.8261,22/12/2022 12:17
12813,840,23/02/2020,1.0193,22/12/2022 12:17
12814,858,23/02/2020,38.9856,22/12/2022 12:17
12815,710,23/02/2020,15.3742,22/12/2022 12:17
12816,784,24/02/2020,3.7462,22/12/2022 12:17
12817,32,24/02/2020,63.0395,22/12/2022 12:17
12818,36,24/02/2020,1.5434,22/12/2022 12:17
12819,975,24/02/2020,1.8458,22/12/2022 12:17
12820,986,24/02/2020,4.4806,22/12/2022 12:17
12821,124,24/02/2020,1.3526,22/12/2022 12:17
12822,756,24/02/2020,1,22/12/2022 12:17
12823,152,24/02/2020,822.801,22/12/2022 12:17
12824,156,24/02/2020,7.1731,22/12/2022 12:17
12825,170,24/02/2020,3431.7144,22/12/2022 12:17
12826,203,24/02/2020,23.6678,22/12/2022 12:17
12827,208,24/02/2020,7.0441,22/12/2022 12:17
12828,214,24/02/2020,54.5618,22/12/2022 12:17
12829,818,24/02/2020,15.8341,22/12/2022 12:17
12830,978,24/02/2020,0.9421,22/12/2022 12:17
12831,826,24/02/2020,0.7893,22/12/2022 12:17
12832,320,24/02/2020,7.7979,22/12/2022 12:17
12833,344,24/02/2020,7.9475,22/12/2022 12:17
12834,191,24/02/2020,7.0367,22/12/2022 12:17
12835,348,24/02/2020,318.342,22/12/2022 12:17
12836,360,24/02/2020,14064.8606,22/12/2022 12:17
12837,376,24/02/2020,3.497,22/12/2022 12:17
12838,356,24/02/2020,73.3296,22/12/2022 12:17
12839,352,24/02/2020,130.7807,22/12/2022 12:17
12840,392,24/02/2020,113.8193,22/12/2022 12:17
12841,410,24/02/2020,1237.2457,22/12/2022 12:17
12842,398,24/02/2020,383.9673,22/12/2022 12:17
12843,484,24/02/2020,19.4054,22/12/2022 12:17
12844,458,24/02/2020,4.2859,22/12/2022 12:17
12845,578,24/02/2020,9.5209,22/12/2022 12:17
12846,554,24/02/2020,1.6114,22/12/2022 12:17
12847,590,24/02/2020,1.0202,22/12/2022 12:17
12848,604,24/02/2020,3.4612,22/12/2022 12:17
12849,608,24/02/2020,51.9565,22/12/2022 12:17
12850,586,24/02/2020,156.8784,22/12/2022 12:17
12851,985,24/02/2020,4.0449,22/12/2022 12:17
12852,600,24/02/2020,6863.4289,22/12/2022 12:17
12853,946,24/02/2020,4.5313,22/12/2022 12:17
12854,643,24/02/2020,65.9184,22/12/2022 12:17
12855,682,24/02/2020,3.8268,22/12/2022 12:17
12856,752,24/02/2020,9.9626,22/12/2022 12:17
12857,702,24/02/2020,1.4285,22/12/2022 12:17
12858,764,24/02/2020,32.2567,22/12/2022 12:17
12859,949,24/02/2020,6.2444,22/12/2022 12:17
12860,901,24/02/2020,31.02,22/12/2022 12:17
12861,980,24/02/2020,24.8946,22/12/2022 12:17
12862,840,24/02/2020,1.0202,22/12/2022 12:17
12863,858,24/02/2020,39.0707,22/12/2022 12:17
12864,710,24/02/2020,15.3948,22/12/2022 12:17
12865,784,25/02/2020,3.7534,22/12/2022 12:17
12866,32,25/02/2020,63.2039,22/12/2022 12:17
12867,36,25/02/2020,1.5472,22/12/2022 12:17
12868,975,25/02/2020,1.8459,22/12/2022 12:17
12869,986,25/02/2020,4.4849,22/12/2022 12:17
12870,124,25/02/2020,1.357,22/12/2022 12:18
12871,756,25/02/2020,1,22/12/2022 12:18
12872,152,25/02/2020,825.5006,22/12/2022 12:18
12873,156,25/02/2020,7.1818,22/12/2022 12:18
12874,170,25/02/2020,3449.8793,22/12/2022 12:18
12875,203,25/02/2020,23.7458,22/12/2022 12:18
12876,208,25/02/2020,7.0432,22/12/2022 12:18
12877,214,25/02/2020,54.6516,22/12/2022 12:18
12878,818,25/02/2020,15.8737,22/12/2022 12:18
12879,978,25/02/2020,0.9421,22/12/2022 12:18
12880,826,25/02/2020,0.7895,22/12/2022 12:18
12881,320,25/02/2020,7.8133,22/12/2022 12:18
12882,344,25/02/2020,7.9648,22/12/2022 12:18
12883,191,25/02/2020,7.0404,22/12/2022 12:18
12884,348,25/02/2020,318.3255,22/12/2022 12:18
12885,360,25/02/2020,14133.2728,22/12/2022 12:18
12886,376,25/02/2020,3.5059,22/12/2022 12:18
12887,356,25/02/2020,73.4482,22/12/2022 12:18
12888,352,25/02/2020,131.2721,22/12/2022 12:18
12889,392,25/02/2020,113.3239,22/12/2022 12:18
12890,410,25/02/2020,1243.5159,22/12/2022 12:18
12891,398,25/02/2020,385.1028,22/12/2022 12:18
12892,484,25/02/2020,19.4937,22/12/2022 12:18
12893,458,25/02/2020,4.3149,22/12/2022 12:18
12894,578,25/02/2020,9.5557,22/12/2022 12:18
12895,554,25/02/2020,1.6142,22/12/2022 12:18
12896,590,25/02/2020,1.0222,22/12/2022 12:18
12897,604,25/02/2020,3.4752,22/12/2022 12:18
12898,608,25/02/2020,52.1471,22/12/2022 12:18
12899,586,25/02/2020,157.7088,22/12/2022 12:18
12900,985,25/02/2020,4.053,22/12/2022 12:18
12901,600,25/02/2020,6899.7586,22/12/2022 12:18
12902,946,25/02/2020,4.5336,22/12/2022 12:18
12903,643,25/02/2020,66.6005,22/12/2022 12:18
12904,682,25/02/2020,3.8342,22/12/2022 12:18
12905,752,25/02/2020,9.9598,22/12/2022 12:18
12906,702,25/02/2020,1.4306,22/12/2022 12:18
12907,764,25/02/2020,32.3823,22/12/2022 12:18
12908,949,25/02/2020,6.271,22/12/2022 12:18
12909,901,25/02/2020,31.09,22/12/2022 12:18
12910,980,25/02/2020,24.9785,22/12/2022 12:18
12911,840,25/02/2020,1.0222,22/12/2022 12:18
12912,858,25/02/2020,39.1939,22/12/2022 12:18
12913,710,25/02/2020,15.4734,22/12/2022 12:18
12914,784,26/02/2020,3.7601,22/12/2022 12:18
12915,32,26/02/2020,63.3147,22/12/2022 12:18
12916,36,26/02/2020,1.5544,22/12/2022 12:18
12917,975,26/02/2020,1.8438,22/12/2022 12:18
12918,986,26/02/2020,4.4969,22/12/2022 12:18
12919,124,26/02/2020,1.3613,22/12/2022 12:18
12920,756,26/02/2020,1,22/12/2022 12:18
12921,152,26/02/2020,829.1355,22/12/2022 12:18
12922,156,26/02/2020,7.1881,22/12/2022 12:18
12923,170,26/02/2020,3451.9696,22/12/2022 12:18
12924,203,26/02/2020,23.8184,22/12/2022 12:18
12925,208,26/02/2020,7.0422,22/12/2022 12:18
12926,214,26/02/2020,54.7208,22/12/2022 12:18
12927,818,26/02/2020,15.9031,22/12/2022 12:18
12928,978,26/02/2020,0.9421,22/12/2022 12:18
12929,826,26/02/2020,0.7903,22/12/2022 12:18
12930,320,26/02/2020,7.828,22/12/2022 12:19
12931,344,26/02/2020,7.9788,22/12/2022 12:19
12932,191,26/02/2020,7.0329,22/12/2022 12:19
12933,348,26/02/2020,318.9313,22/12/2022 12:19
12934,360,26/02/2020,14173.2908,22/12/2022 12:19
12935,376,26/02/2020,3.5146,22/12/2022 12:19
12936,356,26/02/2020,73.4793,22/12/2022 12:19
12937,352,26/02/2020,131.2929,22/12/2022 12:19
12938,392,26/02/2020,113.0355,22/12/2022 12:19
12939,410,26/02/2020,1244.822,22/12/2022 12:19
12940,398,26/02/2020,386.2352,22/12/2022 12:19
12941,484,26/02/2020,19.576,22/12/2022 12:19
12942,458,26/02/2020,4.3309,22/12/2022 12:19
12943,578,26/02/2020,9.5969,22/12/2022 12:19
12944,554,26/02/2020,1.6211,22/12/2022 12:19
12945,590,26/02/2020,1.024,22/12/2022 12:19
12946,604,26/02/2020,3.4885,22/12/2022 12:19
12947,608,26/02/2020,52.2678,22/12/2022 12:19
12948,586,26/02/2020,157.2085,22/12/2022 12:19
12949,985,26/02/2020,4.0573,22/12/2022 12:19
12950,600,26/02/2020,6903.9393,22/12/2022 12:19
12951,946,26/02/2020,4.5317,22/12/2022 12:19
12952,643,26/02/2020,66.9962,22/12/2022 12:19
12953,682,26/02/2020,3.8413,22/12/2022 12:19
12954,752,26/02/2020,9.9659,22/12/2022 12:19
12955,702,26/02/2020,1.432,22/12/2022 12:19
12956,764,26/02/2020,32.5196,22/12/2022 12:19
12957,949,26/02/2020,6.2939,22/12/2022 12:19
12958,901,26/02/2020,31.1003,22/12/2022 12:19
12959,980,26/02/2020,25.0751,22/12/2022 12:19
12960,840,26/02/2020,1.024,22/12/2022 12:19
12961,858,26/02/2020,39.2828,22/12/2022 12:19
12962,710,26/02/2020,15.5681,22/12/2022 12:19
12963,784,27/02/2020,3.7709,22/12/2022 12:19
12964,32,27/02/2020,63.6302,22/12/2022 12:19
12965,36,27/02/2020,1.5626,22/12/2022 12:19
12966,975,27/02/2020,1.8398,22/12/2022 12:19
12967,986,27/02/2020,4.5462,22/12/2022 12:19
12968,124,27/02/2020,1.3682,22/12/2022 12:19
12969,756,27/02/2020,1,22/12/2022 12:19
12970,152,27/02/2020,832.8832,22/12/2022 12:19
12971,156,27/02/2020,7.2049,22/12/2022 12:19
12972,170,27/02/2020,3539.3134,22/12/2022 12:19
12973,203,27/02/2020,23.8375,22/12/2022 12:19
12974,208,27/02/2020,7.0398,22/12/2022 12:19
12975,214,27/02/2020,54.8912,22/12/2022 12:19
12976,818,27/02/2020,15.9594,22/12/2022 12:19
12977,978,27/02/2020,0.9413,22/12/2022 12:19
12978,826,27/02/2020,0.7946,22/12/2022 12:19
12979,320,27/02/2020,7.8549,22/12/2022 12:19
12980,344,27/02/2020,8.0032,22/12/2022 12:19
12981,191,27/02/2020,7.0203,22/12/2022 12:19
12982,348,27/02/2020,319.3512,22/12/2022 12:19
12983,360,27/02/2020,14279.0936,22/12/2022 12:19
12984,376,27/02/2020,3.5294,22/12/2022 12:19
12985,356,27/02/2020,73.5901,22/12/2022 12:19
12986,352,27/02/2020,131.1255,22/12/2022 12:19
12987,392,27/02/2020,113.1537,22/12/2022 12:19
12988,410,27/02/2020,1245.4267,22/12/2022 12:19
12989,398,27/02/2020,388.4709,22/12/2022 12:19
12990,484,27/02/2020,19.7934,22/12/2022 12:20
12991,458,27/02/2020,4.3367,22/12/2022 12:20
12992,578,27/02/2020,9.641,22/12/2022 12:20
12993,554,27/02/2020,1.6276,22/12/2022 12:20
12994,590,27/02/2020,1.0269,22/12/2022 12:20
12995,604,27/02/2020,3.5075,22/12/2022 12:20
12996,608,27/02/2020,52.3581,22/12/2022 12:20
12997,586,27/02/2020,157.4496,22/12/2022 12:20
12998,985,27/02/2020,4.0598,22/12/2022 12:20
12999,600,27/02/2020,6927.7319,22/12/2022 12:20
13000,946,27/02/2020,4.5261,22/12/2022 12:20
13001,643,27/02/2020,67.3052,22/12/2022 12:20
13002,682,27/02/2020,3.8526,22/12/2022 12:20
13003,752,27/02/2020,9.9649,22/12/2022 12:20
13004,702,27/02/2020,1.4344,22/12/2022 12:20
13005,764,27/02/2020,32.6239,22/12/2022 12:20
13006,949,27/02/2020,6.3282,22/12/2022 12:20
13007,901,27/02/2020,31.1297,22/12/2022 12:20
13008,980,27/02/2020,25.1881,22/12/2022 12:20
13009,840,27/02/2020,1.0269,22/12/2022 12:20
13010,858,27/02/2020,39.5024,22/12/2022 12:20
13011,710,27/02/2020,15.6923,22/12/2022 12:20
13012,784,28/02/2020,3.7873,22/12/2022 12:20
13013,32,28/02/2020,64.0624,22/12/2022 12:20
13014,36,28/02/2020,1.5748,22/12/2022 12:20
13015,975,28/02/2020,1.8377,22/12/2022 12:20
13016,986,28/02/2020,4.6116,22/12/2022 12:20
13017,124,28/02/2020,1.3795,22/12/2022 12:20
13018,756,28/02/2020,1,22/12/2022 12:20
13019,152,28/02/2020,838.8562,22/12/2022 12:20
13020,156,28/02/2020,7.2222,22/12/2022 12:20
13021,170,28/02/2020,3648.7724,22/12/2022 12:20
13022,203,28/02/2020,23.8483,22/12/2022 12:20
13023,208,28/02/2020,7.0341,22/12/2022 12:20
13024,214,28/02/2020,54.9598,22/12/2022 12:20
13025,818,28/02/2020,16.0447,22/12/2022 12:20
13026,978,28/02/2020,0.9401,22/12/2022 12:20
13027,826,28/02/2020,0.8009,22/12/2022 12:20
13028,320,28/02/2020,7.9011,22/12/2022 12:20
13029,344,28/02/2020,8.0386,22/12/2022 12:20
13030,191,28/02/2020,7.014,22/12/2022 12:20
13031,348,28/02/2020,318.9105,22/12/2022 12:20
13032,360,28/02/2020,14516.8817,22/12/2022 12:20
13033,376,28/02/2020,3.5578,22/12/2022 12:20
13034,356,28/02/2020,74.1096,22/12/2022 12:20
13035,352,28/02/2020,131.0109,22/12/2022 12:20
13036,392,28/02/2020,112.9231,22/12/2022 12:20
13037,410,28/02/2020,1248.5636,22/12/2022 12:20
13038,398,28/02/2020,391.2429,22/12/2022 12:20
13039,484,28/02/2020,20.1336,22/12/2022 12:20
13040,458,28/02/2020,4.3474,22/12/2022 12:20
13041,578,28/02/2020,9.7029,22/12/2022 12:20
13042,554,28/02/2020,1.6403,22/12/2022 12:20
13043,590,28/02/2020,1.0314,22/12/2022 12:20
13044,604,28/02/2020,3.5397,22/12/2022 12:20
13045,608,28/02/2020,52.5419,22/12/2022 12:20
13046,586,28/02/2020,158.4936,22/12/2022 12:20
13047,985,28/02/2020,4.0646,22/12/2022 12:20
13048,600,28/02/2020,6723.6476,22/12/2022 12:20
13049,946,28/02/2020,4.5239,22/12/2022 12:20
13050,643,28/02/2020,68.2844,22/12/2022 12:21
13051,682,28/02/2020,3.869,22/12/2022 12:21
13052,752,28/02/2020,9.978,22/12/2022 12:21
13053,702,28/02/2020,1.439,22/12/2022 12:21
13054,764,28/02/2020,32.6466,22/12/2022 12:21
13055,949,28/02/2020,6.3919,22/12/2022 12:21
13056,901,28/02/2020,31.2065,22/12/2022 12:21
13057,980,28/02/2020,25.2774,22/12/2022 12:21
13058,840,28/02/2020,1.0314,22/12/2022 12:21
13059,858,28/02/2020,39.9919,22/12/2022 12:21
13060,710,28/02/2020,15.9368,22/12/2022 12:21
13061,784,29/02/2020,3.7962,22/12/2022 12:21
13062,32,29/02/2020,64.2201,22/12/2022 12:21
13063,36,29/02/2020,1.584,22/12/2022 12:21
13064,975,29/02/2020,1.8382,22/12/2022 12:21
13065,986,29/02/2020,4.6357,22/12/2022 12:21
13066,124,29/02/2020,1.3864,22/12/2022 12:21
13067,756,29/02/2020,1,22/12/2022 12:21
13068,152,29/02/2020,842.4554,22/12/2022 12:21
13069,156,29/02/2020,7.228,22/12/2022 12:21
13070,170,29/02/2020,3668.9217,22/12/2022 12:21
13071,203,29/02/2020,23.8624,22/12/2022 12:21
13072,208,29/02/2020,7.0282,22/12/2022 12:21
13073,214,29/02/2020,54.9025,22/12/2022 12:21
13074,818,29/02/2020,16.0887,22/12/2022 12:21
13075,978,29/02/2020,0.9397,22/12/2022 12:21
13076,826,29/02/2020,0.8042,22/12/2022 12:21
13077,320,29/02/2020,7.9287,22/12/2022 12:21
13078,344,29/02/2020,8.0571,22/12/2022 12:21
13079,191,29/02/2020,7.0188,22/12/2022 12:21
13080,348,29/02/2020,318.5086,22/12/2022 12:21
13081,360,29/02/2020,14698.3743,22/12/2022 12:21
13082,376,29/02/2020,3.5782,22/12/2022 12:21
13083,356,29/02/2020,74.5268,22/12/2022 12:21
13084,352,29/02/2020,130.9862,22/12/2022 12:21
13085,392,29/02/2020,112.5857,22/12/2022 12:21
13086,410,29/02/2020,1250.3894,22/12/2022 12:21
13087,398,29/02/2020,392.4893,22/12/2022 12:21
13088,484,29/02/2020,20.3362,22/12/2022 12:21
13089,458,29/02/2020,4.3554,22/12/2022 12:21
13090,578,29/02/2020,9.7466,22/12/2022 12:21
13091,554,29/02/2020,1.6513,22/12/2022 12:21
13092,590,29/02/2020,1.0338,22/12/2022 12:21
13093,604,29/02/2020,3.5595,22/12/2022 12:21
13094,608,29/02/2020,52.705,22/12/2022 12:21
13095,586,29/02/2020,158.6188,22/12/2022 12:21
13096,985,29/02/2020,4.0679,22/12/2022 12:21
13097,600,29/02/2020,6491.1691,22/12/2022 12:21
13098,946,29/02/2020,4.524,22/12/2022 12:21
13099,643,29/02/2020,69.0962,22/12/2022 12:21
13100,682,29/02/2020,3.8779,22/12/2022 12:21
13101,752,29/02/2020,9.999,22/12/2022 12:21
13102,702,29/02/2020,1.442,22/12/2022 12:21
13103,764,29/02/2020,32.6503,22/12/2022 12:21
13104,949,29/02/2020,6.4335,22/12/2022 12:21
13105,901,29/02/2020,31.2405,22/12/2022 12:21
13106,980,29/02/2020,25.3204,22/12/2022 12:21
13107,840,29/02/2020,1.0338,22/12/2022 12:21
13108,858,29/02/2020,40.3178,22/12/2022 12:21
13109,710,29/02/2020,16.0945,22/12/2022 12:21
13110,784,01/03/2020,3.7978,22/12/2022 12:22
13111,32,01/03/2020,64.2472,22/12/2022 12:22
13112,36,01/03/2020,1.5848,22/12/2022 12:22
13113,975,01/03/2020,1.839,22/12/2022 12:22
13114,986,01/03/2020,4.6388,22/12/2022 12:22
13115,124,01/03/2020,1.3874,22/12/2022 12:22
13116,756,01/03/2020,1,22/12/2022 12:22
13117,152,01/03/2020,842.5453,22/12/2022 12:22
13118,156,01/03/2020,7.2305,22/12/2022 12:22
13119,170,01/03/2020,3670.4704,22/12/2022 12:22
13120,203,01/03/2020,23.8755,22/12/2022 12:22
13121,208,01/03/2020,7.0304,22/12/2022 12:22
13122,214,01/03/2020,54.9257,22/12/2022 12:22
13123,818,01/03/2020,16.0955,22/12/2022 12:22
13124,978,01/03/2020,0.9397,22/12/2022 12:22
13125,826,01/03/2020,0.8046,22/12/2022 12:22
13126,320,01/03/2020,7.9321,22/12/2022 12:22
13127,344,01/03/2020,8.0606,22/12/2022 12:22
13128,191,01/03/2020,7.0218,22/12/2022 12:22
13129,348,01/03/2020,318.5755,22/12/2022 12:22
13130,360,01/03/2020,14743.4985,22/12/2022 12:22
13131,376,01/03/2020,3.5817,22/12/2022 12:22
13132,356,01/03/2020,74.5862,22/12/2022 12:22
13133,352,01/03/2020,131.0217,22/12/2022 12:22
13134,392,01/03/2020,112.542,22/12/2022 12:22
13135,410,01/03/2020,1250.4717,22/12/2022 12:22
13136,398,01/03/2020,392.655,22/12/2022 12:22
13137,484,01/03/2020,20.389,22/12/2022 12:22
13138,458,01/03/2020,4.3575,22/12/2022 12:22
13139,578,01/03/2020,9.7539,22/12/2022 12:22
13140,554,01/03/2020,1.653,22/12/2022 12:22
13141,590,01/03/2020,1.0342,22/12/2022 12:22
13142,604,01/03/2020,3.5641,22/12/2022 12:22
13143,608,01/03/2020,52.74,22/12/2022 12:22
13144,586,01/03/2020,158.6858,22/12/2022 12:22
13145,985,01/03/2020,4.0697,22/12/2022 12:22
13146,600,01/03/2020,6493.9092,22/12/2022 12:22
13147,946,01/03/2020,4.5258,22/12/2022 12:22
13148,643,01/03/2020,69.1738,22/12/2022 12:22
13149,682,01/03/2020,3.8797,22/12/2022 12:22
13150,752,01/03/2020,10.0041,22/12/2022 12:22
13151,702,01/03/2020,1.4426,22/12/2022 12:22
13152,764,01/03/2020,32.6644,22/12/2022 12:22
13153,949,01/03/2020,6.4389,22/12/2022 12:22
13154,901,01/03/2020,31.2511,22/12/2022 12:22
13155,980,01/03/2020,25.3546,22/12/2022 12:22
13156,840,01/03/2020,1.0342,22/12/2022 12:22
13157,858,01/03/2020,40.3348,22/12/2022 12:22
13158,710,01/03/2020,16.1208,22/12/2022 12:22
13159,784,02/03/2020,3.8095,22/12/2022 12:22
13160,32,02/03/2020,64.5026,22/12/2022 12:22
13161,36,02/03/2020,1.59,22/12/2022 12:22
13162,975,02/03/2020,1.8357,22/12/2022 12:22
13163,986,02/03/2020,4.6538,22/12/2022 12:22
13164,124,02/03/2020,1.3893,22/12/2022 12:22
13165,756,02/03/2020,1,22/12/2022 12:22
13166,152,02/03/2020,846.8579,22/12/2022 12:22
13167,156,02/03/2020,7.2428,22/12/2022 12:22
13168,170,02/03/2020,3686.4627,22/12/2022 12:22
13169,203,02/03/2020,23.9305,22/12/2022 12:22
13170,208,02/03/2020,7.0301,22/12/2022 12:23
13171,214,02/03/2020,55.2733,22/12/2022 12:23
13172,818,02/03/2020,16.1702,22/12/2022 12:23
13173,978,02/03/2020,0.9392,22/12/2022 12:23
13174,826,02/03/2020,0.8098,22/12/2022 12:23
13175,320,02/03/2020,7.9614,22/12/2022 12:23
13176,344,02/03/2020,8.0799,22/12/2022 12:23
13177,191,02/03/2020,7.0157,22/12/2022 12:23
13178,348,02/03/2020,317.9126,22/12/2022 12:23
13179,360,02/03/2020,14749.4783,22/12/2022 12:23
13180,376,02/03/2020,3.6045,22/12/2022 12:23
13181,356,02/03/2020,75.0655,22/12/2022 12:23
13182,352,02/03/2020,131.6033,22/12/2022 12:23
13183,392,02/03/2020,112.4003,22/12/2022 12:23
13184,410,02/03/2020,1249.083,22/12/2022 12:23
13185,398,02/03/2020,395.2884,22/12/2022 12:23
13186,484,02/03/2020,20.441,22/12/2022 12:23
13187,458,02/03/2020,4.3685,22/12/2022 12:23
13188,578,02/03/2020,9.7523,22/12/2022 12:23
13189,554,02/03/2020,1.659,22/12/2022 12:23
13190,590,02/03/2020,1.0374,22/12/2022 12:23
13191,604,02/03/2020,3.5756,22/12/2022 12:23
13192,608,02/03/2020,52.8194,22/12/2022 12:23
13193,586,02/03/2020,159.5274,22/12/2022 12:23
13194,985,02/03/2020,4.0709,22/12/2022 12:23
13195,600,02/03/2020,6522.2032,22/12/2022 12:23
13196,946,02/03/2020,4.5219,22/12/2022 12:23
13197,643,02/03/2020,69.4202,22/12/2022 12:23
13198,682,02/03/2020,3.8916,22/12/2022 12:23
13199,752,02/03/2020,9.9868,22/12/2022 12:23
13200,702,02/03/2020,1.4451,22/12/2022 12:23
13201,764,02/03/2020,32.7119,22/12/2022 12:23
13202,949,02/03/2020,6.4563,22/12/2022 12:23
13203,901,02/03/2020,31.2989,22/12/2022 12:23
13204,980,02/03/2020,25.5004,22/12/2022 12:23
13205,840,02/03/2020,1.0374,22/12/2022 12:23
13206,858,02/03/2020,40.5203,22/12/2022 12:23
13207,710,02/03/2020,16.1923,22/12/2022 12:23
13208,784,03/03/2020,3.8277,22/12/2022 12:23
13209,32,03/03/2020,64.8824,22/12/2022 12:23
13210,36,03/03/2020,1.5937,22/12/2022 12:23
13211,975,03/03/2020,1.8343,22/12/2022 12:23
13212,986,03/03/2020,4.6785,22/12/2022 12:23
13213,124,03/03/2020,1.3932,22/12/2022 12:23
13214,756,03/03/2020,1,22/12/2022 12:23
13215,152,03/03/2020,851.0109,22/12/2022 12:23
13216,156,03/03/2020,7.2662,22/12/2022 12:23
13217,170,03/03/2020,3629.5781,22/12/2022 12:23
13218,203,03/03/2020,23.9561,22/12/2022 12:23
13219,208,03/03/2020,7.0198,22/12/2022 12:23
13220,214,03/03/2020,55.8691,22/12/2022 12:23
13221,818,03/03/2020,16.2826,22/12/2022 12:23
13222,978,03/03/2020,0.9378,22/12/2022 12:23
13223,826,03/03/2020,0.8157,22/12/2022 12:23
13224,320,03/03/2020,8.0052,22/12/2022 12:23
13225,344,03/03/2020,8.1103,22/12/2022 12:23
13226,191,03/03/2020,7.0183,22/12/2022 12:23
13227,348,03/03/2020,316.7598,22/12/2022 12:23
13228,360,03/03/2020,14756.0213,22/12/2022 12:23
13229,376,03/03/2020,3.6239,22/12/2022 12:23
13230,356,03/03/2020,75.8839,22/12/2022 12:24
13231,352,03/03/2020,132.8916,22/12/2022 12:24
13232,392,03/03/2020,112.3543,22/12/2022 12:24
13233,410,03/03/2020,1246.724,22/12/2022 12:24
13234,398,03/03/2020,398.3902,22/12/2022 12:24
13235,484,03/03/2020,20.4181,22/12/2022 12:24
13236,458,03/03/2020,4.3847,22/12/2022 12:24
13237,578,03/03/2020,9.7313,22/12/2022 12:24
